restaurant_name,food_name,serving_size,serving_unit,calories,carbohydrates,sugars,fats,saturated_fats,cholesterol,sodium,fiber,potassium,proteins,carb_percent,fat_percent,protein_percent
Johnny Rockets,Johnny's Breakfast Sandwich with Sausage,1.0,serving,82.25,0.55,0.0,6.33,1.34,56.0,223.65,0.0,80.15,5.4,2.674772036474164,69.26443768996961,26.261398176291795
Johnny Rockets,Johnny's Breakfast Sandwich with Sourdough,1.0,serving,433.47,27.0,0.19,27.43,12.18,237.73,838.25,1.54,262.77,18.57,24.91521904630078,56.95203820333587,17.136133988511315
Johnny Rockets,"Johnny's Breakfast Sandwich with Biscuit, Bacon",1.0,serving,682.15,72.28,1.17,29.24,12.78,231.12,1703.47,2.68,863.7,31.83,42.383639961885216,38.57802536099098,18.664516601920397
Johnny Rockets,"Johnny's Breakfast Sandwich with Biscuit, Sausage",1.0,serving,82.25,0.55,0.0,6.33,1.34,56.0,223.65,0.0,80.15,5.4,2.674772036474164,69.26443768996961,26.261398176291795
Johnny Rockets,Johnny's Breakfast Sandwich with English Muffin,1.0,serving,133.98,26.66,5.34,1.39,0.22,0.0,240.24,4.42,138.6,5.81,79.59396924914167,9.337214509628303,17.345872518286313
Johnny Rockets,"Johnny's Breakfast Sandwich with Sourdough, Bacon",1.0,serving,682.15,72.28,1.17,29.24,12.78,231.12,1703.47,2.68,863.7,31.83,42.383639961885216,38.57802536099098,18.664516601920397
Johnny Rockets,"Johnny's Breakfast Sandwich with Sourdough, Sausage",1.0,serving,82.25,0.55,0.0,6.33,1.34,56.0,223.65,0.0,80.15,5.4,2.674772036474164,69.26443768996961,26.261398176291795
Johnny Rockets,Avocado,1.0,serving,321.6,17.15,1.33,29.47,4.27,0.0,14.07,13.47,974.85,4.02,21.330845771144276,82.47201492537314,4.999999999999999
Johnny Rockets,Bacon,1.0,serving,161.46,0.59,0.0,12.11,4.13,34.16,580.98,0.0,172.16,11.7,1.4616623312275485,67.50278706800445,28.985507246376805
Johnny Rockets,Chili,1.0,serving,566.4,29.28,5.28,34.08,10.82,100.8,1972.8,2.4,888.0,36.14,20.677966101694917,54.15254237288135,25.522598870056502
Johnny Rockets,Fries,1.0,serving,365.04,48.48,0.35,17.23,2.73,0.0,245.7,4.45,677.43,4.01,53.122945430637735,42.480276134122285,4.394039009423625
Johnny Rockets,Jalapenos,1.0,serving,4.06,0.91,0.58,0.05,0.01,0.0,0.42,0.39,34.72,0.13,89.65517241379311,11.083743842364534,12.807881773399016
Johnny Rockets,Ketchup,1.0,serving,17.17,4.66,3.62,0.02,0.0,0.0,154.19,0.05,47.77,0.18,108.56144437973208,1.0483401281304598,4.193360512521839
Johnny Rockets,Mayonnaise,1.0,serving,93.84,0.08,0.08,10.33,1.62,5.8,87.63,0.0,2.76,0.13,0.3410059676044331,99.07289002557545,0.5541346973572037
Johnny Rockets,Mustard,1.0,serving,3.0,0.29,0.05,0.17,0.01,0.0,55.2,0.2,7.6,0.19,38.666666666666664,51.0,25.333333333333336
Johnny Rockets,Nachos,1.0,serving,1233.77,26.46,10.07,96.18,39.27,282.47,1744.25,4.0,1257.22,67.11,8.578584339058335,70.16056477301281,21.757702002804415
Johnny Rockets,Regular,1.0,serving,153.08,12.64,0.0,0.0,0.0,0.0,14.24,0.0,96.12,1.64,33.02848183956101,0.0,4.2853409981708905
Noodles & Company,"Buttered Noodles, Regular",1.0,Serving,297.64,38.27,0.7,12.66,7.51,30.5,92.47,2.23,57.97,7.31,51.43125923934956,38.28114500739148,9.82394839403306
Noodles & Company,"Buttered Noodles, Small",1.0,Serving,297.64,38.27,0.7,12.66,7.51,30.5,92.47,2.23,57.97,7.31,51.43125923934956,38.28114500739148,9.82394839403306
Noodles & Company,Kids Buttered Noodles,1.0,Serving,297.64,38.27,0.7,12.66,7.51,30.5,92.47,2.23,57.97,7.31,51.43125923934956,38.28114500739148,9.82394839403306
Noodles & Company,"Japanese Pan Noodles, Regular",1.0,Serving,112.86,24.44,5.605,0.11,0.02,0.0,68.4,2.23,39.9,5.77,86.62059188374978,0.8771929824561403,20.45011518695729
Noodles & Company,"Japanese Pan Noodles, Small",1.0,Serving,112.86,24.44,5.605,0.11,0.02,0.0,68.4,2.23,39.9,5.77,86.62059188374978,0.8771929824561403,20.45011518695729
Noodles & Company,"Spicy Korean Beef Noodles, Regular",1.0,Serving,873.76,98.4,6.65,42.56,6.93,0.0,1522.4,8.49,587.37,26.96,45.04669474455228,43.8381248855521,12.342061893426113
Noodles & Company,"Spicy Korean Beef Noodles, Small",1.0,Serving,873.76,98.4,6.65,42.56,6.93,0.0,1522.4,8.49,587.37,26.96,45.04669474455228,43.8381248855521,12.342061893426113
Noodles & Company,Baguette (Side),1.0,Serving,881.28,168.09,14.97,7.84,1.71,0.0,1950.48,7.13,379.08,34.83,76.29357298474946,8.006535947712418,15.808823529411764
Noodles & Company,Chicken Parmesan,1.0,Serving,324.36,17.36,4.44,16.92,4.05,85.86,852.24,1.43,465.87,25.71,21.408311752373905,46.94783573806882,31.7055123936367
Noodles & Company,Kids Apples,1.0,Serving,94.64,25.13,18.91,0.31,0.05,0.0,1.82,4.37,194.74,0.47,106.21301775147928,2.9480135249366017,1.9864750633981403
Noodles & Company,"Potstickers, Regular",5.0,each,78.9,7.45,0.39,3.8,0.85,9.19,140.33,0.48,70.11,3.53,37.76932826362484,43.34600760456273,17.89607097591888
Noodles & Company,"Potstickers, Small",1.0,Serving,78.9,7.45,0.39,3.8,0.85,9.19,140.33,0.48,70.11,3.53,37.76932826362484,43.34600760456273,17.89607097591888
Noodles & Company,Rice Crispy,1.0,Serving,120.59,27.25,11.97,0.84,0.65,0.0,131.44,0.43,61.07,1.43,90.38892113773944,6.269176548635873,4.743345219338253
Noodles & Company,Snoodledoodle Cookie,1.0,Serving,135.45,17.24,6.28,6.53,3.78,26.49,161.41,1.03,42.12,2.23,50.91177556293835,43.38870431893688,6.58545588778147
Noodles & Company,Backyard BBQ Salad,1.0,Serving,663.6,52.43,35.88,37.01,14.71,97.77,1676.49,7.7,1363.81,34.21,31.60337552742616,50.19439421338156,20.62085593731163
Noodles & Company,Caesar Salad (Side),1.0,Serving,481.41,22.8,4.93,39.7,8.19,35.68,1151.94,5.75,612.82,10.21,18.944350969028477,74.21948027668724,8.48341330674477
Noodles & Company,Chicken Noodle Soup,1.0,Serving,119.04,14.73,0.0,3.77,0.95,19.84,1661.6,2.48,119.04,5.75,49.49596774193548,28.503024193548388,19.321236559139784
Noodles & Company,Chocolate Chunk Cookie,1.0,Serving,147.6,19.61,9.87,7.42,2.43,0.0,93.3,0.6,51.3,1.53,53.143631436314365,45.24390243902439,4.146341463414634
Noodles & Company,Kids Grilled Chicken,1.0,Serving,284.16,0.0,0.0,6.51,1.94,203.52,412.8,0.0,806.4,56.64,0.0,20.618665540540537,79.72972972972973
Noodles & Company,Kids Spaghetti & Meatballs,1.0,Serving,801.12,99.18,11.87,29.73,9.39,77.48,1334.68,9.66,872.46,33.24,49.520671060515284,33.399490713001796,16.59676452965848
Shake Shack,ShackSauce,1.0,Serving,60.0,19.795,3.1950000000000003,8.81,2.8,8.19,185.865,0.0,99.565,6.11,131.96666666666667,132.15,40.73333333333334
Shake Shack,Chicken Shack,1.0,Serving,278.2,0.12,0.0,17.95,5.39,166.4,226.2,0.0,330.2,30.51,0.17253774263120059,58.069734004313446,43.86772106398275
Shake Shack,Double ShackBurger,1.0,Serving,354.0,28.92,4.98,17.23,6.12,56.4,496.8,1.08,271.2,20.5,32.67796610169491,43.80508474576271,23.163841807909606
Shake Shack,SHACK2O Sparkling,1.0,Serving,2.37,0.31,0.0,0.0,0.0,0.0,33.18,0.0,9.48,0.0,52.32067510548523,0.0,0.0
Shake Shack,Shack Stack,1.0,Serving,770.0,19.795,3.1950000000000003,8.81,2.8,8.19,185.865,0.0,99.565,6.11,10.283116883116884,10.297402597402598,3.1740259740259744
Shake Shack,Single ShackBurger,1.0,Serving,65.52,1.85,1.3,4.85,2.8,16.38,274.89,0.0,59.43,3.6,11.294261294261295,66.62087912087912,21.97802197802198
Shake Shack,Shack Attack Sundae,1.0,Serving,378.7,47.17,39.59,18.74,10.37,62.69,131.19,1.87,344.66,6.14,49.82307895431741,44.536572484816475,6.4853445999471875
Shake Shack,Shack Red Wine,6.0,oz,164.8,14.1,8.01,0.0,0.0,0.0,9.27,0.0,94.76,0.21,34.22330097087378,0.0,0.5097087378640776
Shake Shack,Shack White Wine,6.0,oz,120.54,3.82,1.41,0.0,0.0,0.0,7.35,0.0,104.37,0.1,12.676290028206402,0.0,0.3318400530944085
Shake Shack,Shack-Cago Dog,1.0,Serving,378.55,42.72,8.51,17.72,6.25,28.77,1705.25,3.9,582.75,13.46,45.14066833971734,42.12917712323338,14.222691850482102
Shake Shack,Shackmeister Cheddar Brat,1.0,Serving,227.92,1.64,0.08,19.9,7.3,48.51,652.96,0.0,158.62,9.93,2.8782028782028783,78.58020358020357,17.42716742716743
Shake Shack,"SilverLake Shack, Double",1.0,Serving,342.89,40.94,5.29,16.83,7.32,0.0,447.32,4.86,224.07,8.74,47.75875645250663,44.17451660882498,10.195689579748608
Shake Shack,"SilverLake Shack, Single",1.0,Serving,65.52,1.85,1.3,4.85,2.8,16.38,274.89,0.0,59.43,3.6,11.294261294261295,66.62087912087912,21.97802197802198
Shake Shack,Veggie Shack Double,1.0,Serving,342.89,40.94,5.29,16.83,7.32,0.0,447.32,4.86,224.07,8.74,47.75875645250663,44.17451660882498,10.195689579748608
Shake Shack,Veggie Shack Single,1.0,Serving,65.52,1.85,1.3,4.85,2.8,16.38,274.89,0.0,59.43,3.6,11.294261294261295,66.62087912087912,21.97802197802198
Shake Shack,Wake up Shack,1.0,Serving,399.84,58.22,41.96,16.93,10.22,92.61,145.53,0.56,54.77,4.19,58.24329731892758,38.1077430972389,4.191676670668268
Shake Shack,Shack Red Wine Can,8.399999618530273,oz,164.8,14.1,8.01,0.0,0.0,0.0,9.27,0.0,94.76,0.21,34.22330097087378,0.0,0.5097087378640776
Shake Shack,Shack Rose Wine Can,8.399999618530273,oz,125.74,5.76,5.76,0.0,0.0,0.0,7.58,0.0,89.38,0.55,18.323524733577223,0.0,1.7496421186575475
Shake Shack,Shack Sparkling Wine Can,8.399999618530273,oz,120.54,3.82,1.41,0.0,0.0,0.0,7.35,0.0,104.37,0.1,12.676290028206402,0.0,0.3318400530944085
Shake Shack,Shack White Wine Can,8.399999618530273,oz,2.68,0.01,0.01,0.0,0.0,0.0,0.3,0.0,0.3,0.0,1.4925373134328357,0.0,0.0
Smashburger,Kids Smashburger with Fries,1.0,Serving,221.52,29.42,0.21,10.46,1.66,0.0,149.1,2.7,411.09,2.44,53.123871433730585,42.49729144095342,4.405922715781871
Smashburger,Tots,1.0,Serving,161.28,22.92,0.23,7.6,1.39,0.0,388.92,1.68,241.08,1.79,56.8452380952381,42.41071428571428,4.439484126984127
Smashburger,BBQ Wings,1.0,Serving,131.07,0.31,0.31,9.2,2.36,65.79,295.29,0.0,145.35,11.94,0.9460593575951782,63.17235065232318,36.438544289311054
Smashburger,Bacon Smash,1.0,Serving,33.32,2.0,0.0,1.81,0.28,0.0,123.9,0.71,10.15,2.24,24.009603841536613,48.88955582232893,26.890756302521012
Smashburger,Buffalo Wings,1.0,Serving,87.74,2.64,0.06,6.51,2.31,21.95,105.28,0.11,45.88,4.53,12.035559607932528,66.77684066560292,20.65192614542968
Smashburger,Chocolate Shake,1.0,Serving,540.74,96.11,94.74,12.27,7.64,49.98,504.38,1.36,1017.86,13.86,71.09516588378888,20.422014276731883,10.252616784406552
Smashburger,Classic Smash,1.0,Serving,805.45,7.18,3.5,77.56,22.46,96.96,3060.17,1.03,303.67,22.58,3.565708610093736,86.66459743000806,11.21360730026693
Smashburger,Colorado Smash,1.0,Serving,158.48,29.26,1.63,3.56,0.52,0.0,210.39,3.07,739.99,3.46,73.85159010600708,20.21706208985361,8.73296314992428
Smashburger,French Fries,1.0,Serving,365.04,48.48,0.35,17.23,2.73,0.0,245.7,4.45,677.43,4.01,53.122945430637735,42.480276134122285,4.394039009423625
Smashburger,Kids Tenders,1.0,Serving,111.74,7.14,0.09,6.15,1.09,17.02,296.0,0.33,119.88,6.99,25.55933416860569,49.53463397172007,25.022373366744226
Smashburger,Onion Rings,1.0,Serving,1003.92,114.83,13.2,54.37,9.63,17.02,1951.44,7.33,400.44,13.79,45.752649613515025,48.74193162801817,5.494461710096422
Smashburger,Plain Wings,1.0,Serving,87.74,2.64,0.06,6.51,2.31,21.95,105.28,0.11,45.88,4.53,12.035559607932528,66.77684066560292,20.65192614542968
Smashburger,Smash Fries,1.0,Serving,221.52,29.42,0.21,10.46,1.66,0.0,149.1,2.7,411.09,2.44,53.123871433730585,42.49729144095342,4.405922715781871
Smashburger,Smash Tots,1.0,Serving,161.28,22.92,0.23,7.6,1.39,0.0,388.92,1.68,241.08,1.79,56.8452380952381,42.41071428571428,4.439484126984127
Smashburger,Strawberry Shake,1.0,Serving,424.88,71.06,0.23,10.53,6.52,41.36,312.08,1.5,684.32,12.78,66.8988890980983,22.305121446055356,12.031632460930144
Smashburger,Vanilla Shake,1.0,Serving,350.56,55.56,55.56,9.48,5.9,37.56,297.35,0.0,572.79,12.08,63.395709721588325,24.33820173436787,13.783660429027842
Smashburger,3 Chicken Tenders,1.0,Serving,111.74,7.14,0.09,6.15,1.09,17.02,296.0,0.33,119.88,6.99,25.55933416860569,49.53463397172007,25.022373366744226
Smashburger,5 Chicken Tenders,1.0,Serving,111.74,7.14,0.09,6.15,1.09,17.02,296.0,0.33,119.88,6.99,25.55933416860569,49.53463397172007,25.022373366744226
Smashburger,Avocado Bacon Club,1.0,Serving,105.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.1523809523809524,0.0,0.0
Smashburger,BBQ Bacon Cheddar,1.0,Serving,253.97,20.01,1.46,16.56,9.81,47.5,436.58,0.73,74.59,6.43,31.515533330708358,58.68409654683624,10.127180375634918
Sweetgreen,Sweetgreen Hot Sauce,1.0,Serving,0.52,0.08,0.06,0.02,0.0,0.0,124.22,0.01,6.77,0.02,61.53846153846154,34.61538461538461,15.384615384615385
Sweetgreen,Avocado,1.0,Serving,321.6,17.15,1.33,29.47,4.27,0.0,14.07,13.47,974.85,4.02,21.330845771144276,82.47201492537314,4.999999999999999
Sweetgreen,Caesar,1.0,Serving,481.41,22.8,4.93,39.7,8.19,35.68,1151.94,5.75,612.82,10.21,18.944350969028477,74.21948027668724,8.48341330674477
Sweetgreen,Chickpeas,1.0,Serving,268.96,44.97,7.87,4.25,0.44,0.0,11.48,12.46,477.24,14.53,66.87983343248067,14.221445568114218,21.609161213563354
Sweetgreen,Cucumbers,1.0,Serving,30.15,7.3,3.36,0.22,0.07,0.0,4.02,1.0,295.47,1.31,96.84908789386401,6.567164179104477,17.379767827529022
Sweetgreen,Hummus,1.0,Serving,99.6,8.57,1.065,5.76,0.86,0.0,227.4,3.6,136.8,4.74,34.41767068273093,52.04819277108433,19.036144578313255
Sweetgreen,Tomatoes,1.0,Serving,22.14,4.78,3.23,0.25,0.03,0.0,6.15,1.48,291.51,1.08,86.35953026196928,10.16260162601626,19.51219512195122
Sweetgreen,Baby Spinach,1.0,Serving,6.9,1.09,0.13,0.12,0.02,0.0,23.7,0.66,167.4,0.86,63.18840579710145,15.65217391304348,49.85507246376811
Sweetgreen,Balsamic Vinaigrette,1.0,Serving,70.56,3.56,3.17,6.21,0.87,0.0,291.94,0.0,24.7,0.12,20.181405895691608,79.20918367346938,0.6802721088435374
Sweetgreen,Balsamic Vinegar,1.0,Serving,14.08,2.72,2.39,0.0,0.0,0.0,3.68,0.92,17.92,0.08,77.27272727272728,0.0,2.272727272727273
Sweetgreen,Blackened Chicken,1.0,Serving,345.3,10.36,6.66,25.63,7.07,77.28,2434.23,0.92,459.81,18.12,12.001158412974226,66.80278019113814,20.99044309296264
Sweetgreen,Blue Cheese,1.0,Serving,100.08,0.66,0.14,8.15,5.29,21.26,324.89,0.0,72.58,6.07,2.637889688249401,73.29136690647483,24.26059152677858
Sweetgreen,Buffalo Chicken,1.0,Serving,229.75,0.78,0.46,7.29,3.05,110.88,267.6,0.12,403.96,37.87,1.3579978237214363,28.55712731229597,65.93253536452666
Sweetgreen,Chopped Romaine,1.0,Serving,753.19,15.11,4.33,78.45,6.74,0.0,0.0,10.46,446.9,10.0,8.024535641737144,93.74128705904221,5.310744964749929
Sweetgreen,Crispy Onions,1.0,Serving,44.86,5.13,0.59,2.43,0.43,0.0,87.19,0.33,17.89,0.62,45.74230940704413,48.75167186803389,5.528310298707089
Sweetgreen,Crispy Rice,1.0,Serving,155.94,13.7,0.62,8.76,3.02,19.32,273.93,2.69,144.21,6.11,35.141721174810826,50.55790688726434,15.67269462613826
Sweetgreen,Garden Cobb,1.0,Serving,9.13,1.05,0.12,0.25,0.02,0.0,1.59,0.64,117.09,1.25,46.002190580503836,24.64403066812705,54.764512595837886
Sweetgreen,Goat Cheese,1.0,Serving,74.84,0.0,0.0,5.98,4.13,13.04,130.13,0.0,7.37,5.25,0.0,71.91341528594334,28.059861036878676
Sweetgreen,Herbed Quinoa,1.0,Serving,111.0,19.7,0.8,1.78,0.21,0.0,6.48,2.59,159.1,4.07,70.990990990991,14.432432432432432,14.666666666666666
Sweetgreen,Hot Stuff,1.0,Serving,1.78,0.53,1.065,0.0,0.0,0.0,0.0,0.0,37.38,0.0,119.10112359550563,0.0,0.0
Tony Roma's,Roma's Dinner Salad,1.0,salad without dressing,147.98,6.38,3.01,12.52,3.07,9.32,175.96,2.79,353.08,3.75,17.245573726179213,76.14542505744019,10.136504933099069
Tony Roma's,Roma's Side Dinner Salad,1.0,serving,147.98,6.38,3.01,12.52,3.07,9.32,175.96,2.79,353.08,3.75,17.245573726179213,76.14542505744019,10.136504933099069
Tony Roma's,Roma's Side Caesar Dinner Salad,1.0,serving,252.63,20.45,4.53,15.22,5.01,26.6,2116.67,4.21,603.98,12.44,32.37936903772315,54.22158888493054,19.696789771602738
Tony Roma's,Roma's Sampler (Served with Original BBQ Sauce),1.0,serving,37.65,5.26,4.96,2.03,0.4,0.0,10.05,0.17,14.4,0.1,55.88313413014608,48.525896414342625,1.062416998671979
Tony Roma's,Baked Potato,1.0,serving,160.89,36.59,2.04,0.22,0.06,0.0,17.3,3.81,925.55,4.33,90.96898502082169,1.2306544844303562,10.765119025421097
Tony Roma's,Bread Loaf,1.0,serving,330.71,14.13,6.06,18.17,6.38,122.85,843.71,1.23,537.69,26.68,17.090502252728978,49.44815699555503,32.26996462157177
Tony Roma's,Cheesy Burger,1.0,burger,158.19,15.34,0.78,10.14,1.56,1.13,254.02,0.62,55.85,1.63,38.78879828054871,57.69011947657881,4.121625892913585
Tony Roma's,Cole Slaw,1.0,serving,174.11,13.52,10.45,12.9,2.09,8.76,242.0,2.08,167.54,0.96,31.060823617253458,66.68198265464362,2.2055022686807186
Tony Roma's,Filet Medallions,3.0,medallions,206.55,0.0,0.0,12.1,4.76,78.2,47.6,0.0,285.6,22.92,0.0,52.723311546840954,44.38634713144517
Tony Roma's,French Fries,1.0,serving,365.04,48.48,0.35,17.23,2.73,0.0,245.7,4.45,677.43,4.01,53.122945430637735,42.480276134122285,4.394039009423625
Tony Roma's,Kickin' Shrimp,1.0,serving,37.58,2.72,0.11,2.28,0.41,10.61,137.25,0.18,13.18,1.55,28.951569984034066,54.60351250665247,16.498137307078235
Tony Roma's,Memphis Burger,1.0,burger,355.95,35.3,5.05,16.6,3.05,9.3,719.36,5.25,434.23,16.24,39.6684927658379,41.97218710493047,18.249754178957716
Tony Roma's,Nolita's Panini,1.0,sandwich,622.64,56.73,7.14,31.43,8.74,52.7,2791.59,3.57,430.2,27.6,36.44481562379545,45.43074649877939,17.730952075035336
Tony Roma's,"Salmon, Blackened",1.0,serving,265.77,2.78,0.22,24.05,14.87,153.88,1190.37,0.82,132.19,10.66,4.184068931783121,81.4426007450051,16.04394777439139
Tony Roma's,"Salmon, Grilled",1.0,serving,467.62,0.0,0.0,28.03,5.44,143.01,138.47,0.0,871.68,50.17,0.0,53.94764980112057,42.91518754544288
Tony Roma's,Steakhouse Burger,1.0,burger,595.02,39.86,9.77,33.46,12.93,105.5,1422.14,2.74,502.18,33.3,26.795737958387956,50.610063527276395,22.385802157910657
Tony Roma's,Strawberry Cheesecake,1.0,serving,482.15,59.05,44.76,25.59,11.84,66.62,376.87,1.76,228.97,5.83,48.988903868090844,47.76729233640983,4.836669086383906
Tony Roma's,Bacon Macaroni & Cheese,1.0,serving,850.04,69.05,2.27,45.12,24.82,130.43,870.2,3.81,504.76,41.04,32.49258858406663,47.77186955907957,19.312032374947062
Tony Roma's,"Caesar Salad, Full",1.0,salad with dressing,481.41,22.8,4.93,39.7,8.19,35.68,1151.94,5.75,612.82,10.21,18.944350969028477,74.21948027668724,8.48341330674477
Tony Roma's,Cajun Onion Burger,1.0,burger,63.5,4.37,2.27,1.7,0.07,31.19,680.4,0.23,197.88,7.65,27.52755905511811,24.094488188976378,48.188976377952756
Yoshinoya,Cheesecake,1.0,serving,401.25,31.88,27.25,28.13,12.4,68.75,547.5,0.5,112.5,6.88,31.78068535825545,63.095327102803736,6.858566978193147
Yoshinoya,Flan,1.0,serving,221.85,34.85,35.42,6.17,2.75,137.7,81.09,0.0,180.54,6.93,62.835249042145605,25.030425963488845,12.494929006085192
Yoshinoya,Clam Chowder,1.0,serving,200.66,21.03,0.58,10.01,0.03,0.0,871.22,2.54,444.5,6.63,41.921658526861364,44.89684042659225,13.216385926442738
Yoshinoya,Edamame Salted,1.0,serving,272.91,34.5,6.17,10.44,1.42,0.0,368.39,10.32,628.57,14.34,50.56612069913158,34.42893261514784,21.017917994943385
Yoshinoya,Pepsi (Bottle),1.0,bottle,155.4,38.33,36.78,0.93,0.0,0.0,11.1,0.0,18.5,0.0,98.66151866151866,5.386100386100386,0.0
Yoshinoya,"Pepsi, Large",1.0,serving,71.5,0.36,0.19,4.76,1.56,186.0,71.0,0.0,69.0,6.28,2.013986013986014,59.916083916083906,35.13286713286713
Yoshinoya,"Pepsi, Regular",1.0,serving,155.4,38.33,36.78,0.93,0.0,0.0,11.1,0.0,18.5,0.0,98.66151866151866,5.386100386100386,0.0
Yoshinoya,"Diet Pepsi, Large",1.0,serving,5.45,2.18,0.0,0.0,0.0,0.0,19.57,0.0,12.45,0.01,160.0,0.0,0.7339449541284403
Yoshinoya,"Diet Pepsi, Regular",1.0,serving,7.1,1.03,0.0,0.11,0.0,0.0,28.4,0.0,28.4,0.39,58.028169014084504,13.943661971830986,21.971830985915496
Yoshinoya,Junior's Original Cheesecake,1.0,serving,404.05,32.37,19.71,28.2,13.57,115.01,344.8,1.14,168.05,6.61,32.04553891845068,62.81400816730602,6.543744586066082
Yoshinoya,Kids Original Beef,1.0,serving,148.96,15.07,0.09,9.51,0.95,0.0,147.56,0.87,334.88,1.79,40.4672395273899,57.45837808807733,4.806659505907626
Yoshinoya,"Mountain Dew, Large",1.0,serving,231.77,60.69,61.02,0.0,0.0,0.0,85.14,0.0,9.46,0.0,104.74176985804893,0.0,0.0
Yoshinoya,"Mountain Dew, Regular",1.0,serving,231.77,60.69,61.02,0.0,0.0,0.0,85.14,0.0,9.46,0.0,104.74176985804893,0.0,0.0
Yoshinoya,"Sierra Mist, Large",1.0,serving,71.5,0.36,0.19,4.76,1.56,186.0,71.0,0.0,69.0,6.28,2.013986013986014,59.916083916083906,35.13286713286713
Yoshinoya,"Sierra Mist, Regular",1.0,serving,153.08,12.64,0.0,0.0,0.0,0.0,14.24,0.0,96.12,1.64,33.02848183956101,0.0,4.2853409981708905
Yoshinoya,TFC (Blended Sauce),1.0,serving,75.48,19.41,16.28,0.19,0.03,0.0,2.22,1.33,83.25,0.18,102.86168521462639,2.2655007949125596,0.9538950715421303
Yoshinoya,Chocolate Chip Cookie (1),1.0,serving,147.6,19.61,9.87,7.42,2.43,0.0,93.3,0.6,51.3,1.53,53.143631436314365,45.24390243902439,4.146341463414634
Yoshinoya,Dole Strawberry Lemonade (Bottle),1.0,bottle,106.21,26.7,25.39,0.37,0.01,0.0,9.88,0.25,41.99,0.12,100.55550324828171,3.1352979945391204,0.4519348460596931
Culver's,Culver's CurderBurger,1.0,Order,510.0,19.795,6.8149999999999995,8.81,4.48,29.04,447.32,1.3,224.07,6.11,15.525490196078431,15.547058823529413,4.792156862745099
Culver's,"The Culver's Deluxe, Double",1.0,Order,342.89,40.94,5.29,16.83,7.32,0.0,447.32,4.86,224.07,8.74,47.75875645250663,44.17451660882498,10.195689579748608
Culver's,"The Culver's Deluxe, Single",1.0,Order,65.52,1.85,1.3,4.85,2.8,16.38,274.89,0.0,59.43,3.6,11.294261294261295,66.62087912087912,21.97802197802198
Culver's,"The Culver's Deluxe, Triple",1.0,Order,741.22,29.11,10.56,25.84,9.31,368.61,2468.88,3.14,1245.61,93.05,15.709236124227624,31.375300180783032,50.21451121124632
Culver's,"Culver's Root Beer Float, Large",1.0,Order,237.64,41.69,40.12,7.26,4.48,29.04,84.83,0.46,133.8,2.31,70.17337148628177,27.49537114963811,3.8882343039892278
Culver's,"Culver's Root Beer Float, Medium",1.0,Order,237.64,41.69,40.12,7.26,4.48,29.04,84.83,0.46,133.8,2.31,70.17337148628177,27.49537114963811,3.8882343039892278
Culver's,"Culver's Root Beer Float, Small",1.0,Order,237.64,41.69,40.12,7.26,4.48,29.04,84.83,0.46,133.8,2.31,70.17337148628177,27.49537114963811,3.8882343039892278
Culver's,"Culver's Vegetable Beef Soup, Large",1.0,Order,183.83,24.08,2.67,4.51,2.02,11.86,2069.57,4.74,409.17,13.22,52.39623565250503,22.080182777566225,28.76570744709786
Culver's,"Culver's Vegetable Beef Soup, Medium",1.0,Order,183.83,24.08,2.67,4.51,2.02,11.86,2069.57,4.74,409.17,13.22,52.39623565250503,22.080182777566225,28.76570744709786
Culver's,"The Culver's Bacon Deluxe, Double",1.0,Order,857.74,41.71,11.07,50.23,20.26,193.28,1764.18,2.74,858.26,57.82,19.451115722713176,52.7047823349733,26.96388182899247
Culver's,"The Culver's Bacon Deluxe, Single",1.0,Order,65.52,1.85,1.3,4.85,2.8,16.38,274.89,0.0,59.43,3.6,11.294261294261295,66.62087912087912,21.97802197802198
Culver's,"The Culver's Bacon Deluxe, Triple",1.0,Order,771.9,40.24,8.19,47.73,19.96,156.87,1586.13,1.25,572.7,45.32,20.852442026169193,55.65099106101826,23.48490737142117
Culver's,"ButterBurger, Double",1.0,Order,342.89,40.94,5.29,16.83,7.32,0.0,447.32,4.86,224.07,8.74,47.75875645250663,44.17451660882498,10.195689579748608
Culver's,"ButterBurger, Single",1.0,Order,65.52,1.85,1.3,4.85,2.8,16.38,274.89,0.0,59.43,3.6,11.294261294261295,66.62087912087912,21.97802197802198
Culver's,"ButterBurger, Triple",1.0,Order,771.9,40.24,8.19,47.73,19.96,156.87,1586.13,1.25,572.7,45.32,20.852442026169193,55.65099106101826,23.48490737142117
Culver's,Chocolate Milk,1.0,Order,207.5,25.85,23.85,8.48,5.26,30.0,150.0,2.0,417.5,7.93,49.83132530120482,36.78072289156627,15.286746987951808
Culver's,"Coleslaw, Large",1.0,Order,174.11,13.52,10.45,12.9,2.09,8.76,242.0,2.08,167.54,0.96,31.060823617253458,66.68198265464362,2.2055022686807186
Culver's,"Coleslaw, Medium",1.0,Order,62.4,3.81,3.22,5.34,0.78,4.16,113.6,0.02,1.44,0.14,24.423076923076927,77.01923076923077,0.8974358974358976
Culver's,Corn Dog,1.0,Order,460.25,55.79,6.8149999999999995,18.9,5.16,78.75,973.0,1.3,262.5,16.8,48.48669201520913,36.958174904942965,14.600760456273765
