restaurant_name,food_name,serving_size,serving_unit,calories,carbohydrates,sugars,fats,saturated_fats,cholesterol,sodium,fiber,potassium,proteins,carb_percent,fat_percent,protein_percent,score
The Old Spaghetti Factory,Clam Chowder,1.0,Serving,200.66,21.03,0.58,10.01,2.2,17.95,871.22,2.54,444.5,6.63,41.921658526861364,44.89684042659225,13.216385926442738,0.544
The Old Spaghetti Factory,Coke Zero,1.0,Serving,7.1,1.03,0.0,0.11,0.0,0.0,28.4,0.0,28.4,0.39,58.028169014084504,13.943661971830986,21.971830985915496,0.312
The Old Spaghetti Factory,Dr. Pepper,1.0,Serving,1.62,0.35,0.21,0.03,0.0,0.0,0.46,0.14,9.35,0.05,86.41975308641973,16.666666666666664,12.345679012345679,0.297
Pick Up Stix,Edamame,0.5,Portion,93.78,6.91,1.69,4.03,0.48,0.0,4.65,4.03,337.9,9.23,29.473235231392618,38.67562380038388,39.36873533802517,0.398
Pick Up Stix,Chicken & Vegetables,0.5,Portion,99.57,7.01,1.71,7.45,0.65,0.57,177.02,1.73,242.48,2.63,28.161092698603994,67.33956010846642,10.565431354825751,0.335
Pick Up Stix,Chow Mein,0.5,Portion,294.94,21.85,1.94,14.88,2.72,57.75,565.45,1.6,262.13,18.46,29.63314572455415,45.40584525666238,25.035600461110736,0.544
Pick Up Stix,Firecracker Chicken,0.5,Portion,515.27,25.88,4.21,15.63,2.83,113.05,311.75,4.58,1573.04,65.84,20.09043802278417,27.300250354183248,51.111067983775506,0.539
Pick Up Stix,Firecracker Tofu,0.5,Portion,515.27,25.88,4.21,15.63,2.83,113.05,311.75,4.58,1573.04,65.84,20.09043802278417,27.300250354183248,51.111067983775506,0.539
Pick Up Stix,Fortune Cookie,1.0,Serving,30.24,6.72,3.63,0.22,0.05,0.16,2.48,0.13,3.28,0.34,88.8888888888889,6.547619047619048,4.497354497354498,0.222
Pick Up Stix,Fudge Brownie,1.0,Serving,233.0,25.1,2.67,14.55,3.66,36.5,171.5,2.35,88.0,3.1,43.09012875536481,56.201716738197426,5.3218884120171674,0.479
Pick Up Stix,Garlic Chicken,0.5,Portion,468.31,9.63,0.75,18.01,5.14,173.87,338.29,0.84,664.44,59.04,8.225320834489976,34.61168883858982,50.42813520958339,0.473
Pick Up Stix,Garlic Shrimp,0.5,Portion,224.27,1.31,0.05,10.42,3.7,262.53,266.15,0.16,360.72,32.01,2.336469434164177,41.815668613724526,57.091898158469704,0.413
Pick Up Stix,House Tofu,0.5,Portion,147.98,6.38,3.01,12.52,3.07,9.32,175.96,2.79,353.08,3.75,17.245573726179213,76.14542505744019,10.136504933099069,0.296
Pick Up Stix,Mongolian Beef,0.5,Portion,457.45,12.57,4.92,28.2,10.23,127.94,1084.45,2.35,715.82,37.31,10.991365176522025,55.4814733850694,32.62433052792655,0.354
Pick Up Stix,Teriyaki Tofu,0.5,Portion,298.14,15.42,12.89,20.14,2.41,0.0,711.04,2.1,327.11,18.63,20.68826725699336,60.796941034413365,24.994968806600927,0.268
Pick Up Stix,Beef Chow Mein,0.5,Portion,441.97,27.43,2.67,27.37,7.07,81.15,792.82,2.42,363.28,21.51,24.825214381066587,55.734552118922096,19.467384664117475,0.587
Pick Up Stix,Beef Fried Rice,0.5,Portion,336.84,24.99,0.98,18.52,4.53,111.46,344.81,0.91,261.84,16.47,29.67581047381546,49.483434271464205,19.558247239045244,0.593
Pick Up Stix,Beef and Broccoli,0.5,Portion,337.91,18.01,7.61,20.63,5.41,63.36,995.8,2.52,558.43,20.87,21.31928620046758,54.94658340978367,24.70480305406765,0.305
Pick Up Stix,Chicken Chow Mein,0.5,Portion,294.94,21.85,1.94,14.88,2.72,57.75,565.45,1.6,262.13,18.46,29.63314572455415,45.40584525666238,25.035600461110736,0.544
Pick Up Stix,Chicken Drunken Noodles,0.5,Portion,383.52,52.46,0.95,14.58,6.71,0.0,1633.32,3.06,75.14,9.86,54.71422611597831,34.21464330413016,10.28368794326241,0.852
Pick Up Stix,Chicken Fried Rice,0.5,Portion,288.25,24.99,0.98,12.12,1.84,106.3,354.27,0.91,236.04,18.56,34.67823070251518,37.84215091066782,25.75542064180399,0.604
Pick Up Stix,Chicken Pad Thai,0.5,Portion,838.4,45.59,17.95,44.65,10.98,402.39,1301.34,4.38,791.13,64.07,21.750954198473284,47.9305820610687,30.567748091603054,0.593
Pick Up Stix,Crispy Firecracker Shrimp,0.5,Portion,733.96,75.9,6.12,34.26,7.64,63.93,1392.6,5.92,802.09,30.94,41.3646520246335,42.01046378549239,16.861954329936236,0.511
Sonic,Double Sonic Smasher,1.0,Serving,354.0,28.92,4.98,17.23,6.12,56.4,496.8,1.08,271.2,20.5,32.67796610169491,43.80508474576271,23.163841807909606,0.491
Sonic,Salsa De Sonic,1.0,Serving,11.4,1.91,1.05,0.27,0.0,0.0,180.0,0.57,77.7,0.34,67.01754385964912,21.31578947368421,11.92982456140351,0.285
Sonic,Triple Sonic Smasher,1.0,Serving,771.9,40.24,8.19,47.73,19.96,156.87,1586.13,1.25,572.7,45.32,20.852442026169193,55.65099106101826,23.48490737142117,0.5
Sonic,Cheesy Bacon Sonic Stack,1.0,Serving,253.97,20.01,1.46,16.56,9.81,47.5,436.58,0.73,74.59,6.43,31.515533330708358,58.68409654683624,10.127180375634918,0.474
Sonic,Sonic Cheeseburger with Ketchup & Mayo,1.0,Serving,5.9,0.95,0.61,0.02,0.01,0.0,138.8,0.21,50.93,0.22,64.40677966101694,3.0508474576271185,14.915254237288133,0.289
Sonic,"Sonic Blast with Chocolate Chunk Brownie, Medium",1.0,Serving,147.6,19.61,9.87,7.42,2.43,0.0,93.3,0.6,51.3,1.53,53.143631436314365,45.24390243902439,4.146341463414634,0.202
Sonic,"Sonic Blast with Chocolate Chunk Brownie, Mini",1.0,Serving,147.6,19.61,9.87,7.42,2.43,0.0,93.3,0.6,51.3,1.53,53.143631436314365,45.24390243902439,4.146341463414634,0.202
Sonic,"Sonic Blast with Chocolate Chunk Brownie, Small",1.0,Serving,147.6,19.61,9.87,7.42,2.43,0.0,93.3,0.6,51.3,1.53,53.143631436314365,45.24390243902439,4.146341463414634,0.202
Sonic,"Sonic Blast with Heath Toffee Pieces, Medium",1.0,Serving,29.83,0.0,0.0,1.4,0.4,17.89,13.83,0.0,38.17,4.03,0.0,42.239356352665105,54.03955749245727,0.32
Sonic,"Sonic Blast with Heath Toffee Pieces, Mini",1.0,Serving,29.83,0.0,0.0,1.4,0.4,17.89,13.83,0.0,38.17,4.03,0.0,42.239356352665105,54.03955749245727,0.32
Sonic,"Sonic Blast with Heath Toffee Pieces, Small",1.0,Serving,29.83,0.0,0.0,1.4,0.4,17.89,13.83,0.0,38.17,4.03,0.0,42.239356352665105,54.03955749245727,0.32
Sonic,"Sonic Blast with Oreo Cookie Pieces, Medium",1.0,Serving,880.88,117.35,47.88,40.8,8.6,0.0,915.46,4.91,340.34,11.07,53.28762146943965,41.6855871401326,5.0267913904277535,0.121
Sonic,"Sonic Blast with Oreo Cookie Pieces, Mini",1.0,Serving,880.88,117.35,47.88,40.8,8.6,0.0,915.46,4.91,340.34,11.07,53.28762146943965,41.6855871401326,5.0267913904277535,0.121
Sonic,"Sonic Blast with Oreo Cookie Pieces, Small",1.0,Serving,880.88,117.35,47.88,40.8,8.6,0.0,915.46,4.91,340.34,11.07,53.28762146943965,41.6855871401326,5.0267913904277535,0.121
Sonic,"Sonic Blast with Turtle Truffle Nut, Medium",1.0,Serving,61.2,5.39,4.6,4.05,2.22,6.36,8.16,0.3,35.64,0.75,35.228758169934636,59.558823529411754,4.901960784313726,0.175
Sonic,"Sonic Blast with Turtle Truffle Nut, Mini",1.0,Serving,65.85,8.93,7.64,3.45,1.92,2.63,16.34,0.38,41.18,0.72,54.24449506454062,47.15261958997722,4.373576309794989,0.094
Sonic,"Sonic Blast with Turtle Truffle Nut, Small",1.0,Serving,61.2,5.39,4.6,4.05,2.22,6.36,8.16,0.3,35.64,0.75,35.228758169934636,59.558823529411754,4.901960784313726,0.175
Sonic,"Sonic Blast with Chocolate Chip Cookie Dough, Medium",1.0,Serving,302.92,39.5,28.53,14.03,7.92,45.35,148.65,1.06,237.13,4.8,52.15898587085699,41.68427307539944,6.338307143800343,0.414
Sonic,"Sonic Blast with Chocolate Chip Cookie Dough, Mini",1.0,Serving,302.92,39.5,28.53,14.03,7.92,45.35,148.65,1.06,237.13,4.8,52.15898587085699,41.68427307539944,6.338307143800343,0.414
Sonic,"Sonic Blast with Chocolate Chip Cookie Dough, Small",1.0,Serving,461.1,44.24,29.48,26.73,16.06,90.24,233.38,0.98,565.59,11.47,38.37779223595749,52.17306441119063,9.95011927998265,0.492
Jack in the Box,Double Jack,1.0,Serving,108.72,0.46,0.14,8.84,5.57,26.08,170.67,0.0,29.48,6.84,1.692420897718911,73.17880794701988,25.165562913907287,0.333
Jack in the Box,Jumbo Jack,1.0,Serving,90.09,0.45,0.23,5.99,1.97,234.36,89.46,0.0,86.94,7.91,1.998001998001998,59.84015984015984,35.12043512043512,0.335
Jack in the Box,Sourdough Jack,1.0,Serving,188.21,36.54,2.12,1.26,0.3,0.0,424.8,1.83,82.6,7.67,77.65793528505392,6.025184634185218,16.30094043887147,0.626
Jack in the Box,"Jack's Munchie Meals, Double Jack",1.0,Serving,342.89,40.94,5.29,16.83,7.32,0.0,447.32,4.86,224.07,8.74,47.75875645250663,44.17451660882498,10.195689579748608,0.587
Jack in the Box,Bacon Breakfast Jack,1.0,Serving,276.59,17.01,0.76,16.24,6.2,163.92,492.56,0.92,170.84,14.57,24.599587837593553,52.8435590585343,21.07089916482881,0.517
Jack in the Box,"Breakfast, Breakfast Jack",1.0,Serving,149.5,0.65,0.5,12.54,4.06,39.56,374.44,0.0,157.32,8.52,1.7391304347826086,75.49163879598662,22.795986622073578,0.329
Jack in the Box,Classic Buttery Jack,1.0,Serving,263.34,29.42,1.105,14.68,3.65,20.16,221.13,1.26,77.49,4.28,44.687476266423644,50.17088174982912,6.5011012379433435,0.574
Jack in the Box,Classic Smashed Jack,1.0,Serving,263.34,29.42,1.105,14.68,3.65,20.16,221.13,1.26,77.49,4.28,44.687476266423644,50.17088174982912,6.5011012379433435,0.574
Jack in the Box,Jumbo Jack Cheeseburger,1.0,Serving,615.31,29.67,7.69,36.64,13.41,125.95,880.56,1.78,626.47,40.11,19.287838650436367,53.59249809039346,26.07466155271327,0.406
Jack in the Box,"Kids, Breakfast Jack",1.0,Serving,105.75,0.19,0.14,8.58,5.41,25.23,170.1,0.0,22.96,6.94,0.718676122931442,73.02127659574468,26.250591016548462,0.331
Jack in the Box,Sausage Breakfast Jack,1.0,Serving,656.82,72.25,1.45,28.07,12.26,230.14,1522.31,2.68,835.55,28.72,43.9998782010292,38.462592491093446,17.49033220669285,0.69
Jack in the Box,"Jack&#146;s Deals, Jumbo Jack",1.0,Serving,433.36,1.84,0.58,35.25,22.2,103.96,680.26,0.0,117.52,27.26,1.6983570241831274,73.2070334133284,25.161528521321763,0.394
Jack in the Box,Bacon & Swiss Buttery Jack,1.0,Serving,105.75,0.19,0.14,8.58,5.41,25.23,170.1,0.0,22.96,6.94,0.718676122931442,73.02127659574468,26.250591016548462,0.331
Jack in the Box,Bacon Double Smashed Jack,1.0,Serving,857.74,41.71,11.07,50.23,20.26,193.28,1764.18,2.74,858.26,57.82,19.451115722713176,52.7047823349733,26.96388182899247,0.534
Jack in the Box,Jack's Spicy Chicken Sandwich,1.0,Serving,419.52,41.65,5.17,20.66,3.74,44.08,937.84,2.13,272.08,16.63,39.71205186880244,44.32208237986271,15.856216628527841,0.601
Jack in the Box,"Jack&#146;s Deals, Jr. Jumbo Jack",1.0,Serving,433.36,1.84,0.58,35.25,22.2,103.96,680.26,0.0,117.52,27.26,1.6983570241831274,73.2070334133284,25.161528521321763,0.394
Jack in the Box,"Jack&#146;s Deals, Jumbo Jack Cheeseburger",1.0,Serving,615.31,29.67,7.69,36.64,13.41,125.95,880.56,1.78,626.47,40.11,19.287838650436367,53.59249809039346,26.07466155271327,0.406
Jack in the Box,"Jack's Munchie Meals, Jack's Spicy Chicken Sandwich",1.0,Serving,419.52,41.65,5.17,20.66,3.74,44.08,937.84,2.13,272.08,16.63,39.71205186880244,44.32208237986271,15.856216628527841,0.601
Jack in the Box,Jack's Good Good Dipping Cup,1.0,Serving,131.25,32.74,24.5,0.02,0.0,0.0,17.55,0.07,12.95,0.0,99.77904761904762,0.13714285714285715,0.0,0.313
Jack in the Box,"Jack's Munchie Meals, Two Tacos",1.0,Serving,155.94,13.7,0.62,8.76,3.02,19.32,273.93,2.69,144.21,6.11,35.141721174810826,50.55790688726434,15.67269462613826,0.472
Cheesecake Factory,The Cheesecake Factory Signature Lemonade,1.0,serving,106.21,26.7,25.39,0.37,0.01,0.0,9.88,0.25,41.99,0.12,100.55550324828171,3.1352979945391204,0.4519348460596931,0.258
Cheesecake Factory,Happy Hour The Cheesecake Factory Signature Lemonade,1.0,serving,106.21,26.7,25.39,0.37,0.01,0.0,9.88,0.25,41.99,0.12,100.55550324828171,3.1352979945391204,0.4519348460596931,0.258
Cheesecake Factory,Celebration Cheesecake,1.0,serving,401.25,31.88,27.25,28.13,12.4,68.75,547.5,0.5,112.5,6.88,31.78068535825545,63.095327102803736,6.858566978193147,0.345
Cheesecake Factory,GodivaChocolate Cheesecake,1.0,serving,479.75,44.87,36.53,32.34,17.75,115.74,289.32,1.64,208.42,7.08,37.41115164147993,60.66909848879626,5.903074517978114,0.485
Cheesecake Factory,Tiramisu Cheesecake,1.0,serving,534.27,42.4,22.13,36.44,20.75,188.15,349.03,0.46,153.17,8.89,31.744249162408522,61.38469313268572,6.655810732401221,0.454
Cheesecake Factory,Factory Chopped Salad,1.0,serving,530.95,25.13,8.93,41.82,10.3,130.86,1179.56,8.4,907.25,17.89,18.932102834541855,70.88803088803088,13.47772859967982,0.429
Cheesecake Factory,Factory Hot Chocolate,1.0,serving,150.92,31.67,24.78,1.51,0.9,0.0,200.31,1.37,271.66,2.52,83.93851046912273,9.004770739464618,6.679035250463823,0.332
Cheesecake Factory,Factory Peach Bellini,1.0,serving,130.05,11.72,8.82,0.01,0.0,0.0,10.24,0.37,108.4,0.25,36.04767397154941,0.06920415224913494,0.7689350249903882,0.118
Cheesecake Factory,Factory Turkey Burger,1.0,serving,554.07,25.5,4.29,35.3,10.8,122.75,569.23,1.6,390.56,33.5,18.409226271048784,57.33932535600195,24.18466980706409,0.493
Cheesecake Factory,Famous Factory Meatloaf,1.0,serving,193.01,15.35,4.01,8.07,1.87,69.45,601.91,1.11,278.59,14.92,31.811823221594736,37.630174602352206,30.920677685094038,0.375
Cheesecake Factory,Chocolate Mousse Cheesecake,1.0,serving,679.18,65.45,47.94,45.25,23.0,224.21,178.41,3.54,288.29,10.03,38.5464825230425,59.962013015695405,5.907123295738979,0.474
Cheesecake Factory,CinnabonCinnamon Swirl Cheesecake,1.0,serving,482.15,59.05,44.76,25.59,11.84,66.62,376.87,1.76,228.97,5.83,48.988903868090844,47.76729233640983,4.836669086383906,0.49
Cheesecake Factory,Classic Basque Cheesecake,1.0,serving,263.34,29.42,27.25,14.68,3.65,20.16,221.13,1.26,77.49,4.28,44.687476266423644,50.17088174982912,6.5011012379433435,0.318
Cheesecake Factory,Hershey'sChocolate Bar Cheesecake,1.0,serving,479.75,44.87,36.53,32.34,17.75,115.74,289.32,1.64,208.42,7.08,37.41115164147993,60.66909848879626,5.903074517978114,0.485
Cheesecake Factory,Key Lime Cheesecake,1.0,serving,441.42,52.57,41.19,24.96,7.07,61.12,296.0,0.35,62.72,3.38,47.6371709483032,50.890308549680576,3.062842644193738,0.521
Cheesecake Factory,Lemon Meringue Cheesecake,1.0,serving,75.98,13.38,6.76,2.47,0.5,12.76,48.76,0.34,25.23,0.43,70.43958936562254,29.257699394577518,2.263753619373519,0.164
Cheesecake Factory,Low-Licious Cheesecake,1.0,serving,465.99,37.45,27.92,32.77,17.47,134.69,362.2,0.79,174.99,7.52,32.14661258825297,63.29105774802034,6.455074143221958,0.405
Cheesecake Factory,OreoDream Extreme Cheesecake,1.0,serving,479.75,44.87,36.53,32.34,17.75,115.74,289.32,1.64,208.42,7.08,37.41115164147993,60.66909848879626,5.903074517978114,0.485
Cheesecake Factory,Salted Caramel Cheesecake,1.0,serving,487.15,52.73,38.49,28.64,13.45,110.66,375.81,1.29,165.87,6.89,43.29672585445961,52.911834137329365,5.657395052858463,0.549
Cheesecake Factory,Vanilla Bean Cheesecake,1.0,serving,401.25,31.88,27.25,28.13,12.4,68.75,547.5,0.5,112.5,6.88,31.78068535825545,63.095327102803736,6.858566978193147,0.345
PF Chang's,Chang's Spicy Chicken Bowl,1.0,Serving,259.7,39.98,7.99,4.02,2.0,19.6,1700.3,5.88,250.48,14.01,61.578744705429344,13.931459376203309,21.578744705429344,0.529
PF Chang's,"Chang's Chicken Noodle Soup, Bowl",1.0,Serving,142.46,14.72,2.92,4.07,1.07,51.36,67.67,2.47,323.38,12.05,41.330899901726795,25.712480696335817,33.834058683139126,0.417
PF Chang's,"Chang's Chicken Noodle Soup, Cup",1.0,Serving,142.46,14.72,2.92,4.07,1.07,51.36,67.67,2.47,323.38,12.05,41.330899901726795,25.712480696335817,33.834058683139126,0.417
PF Chang's,Chang's Apple Crunch (1 of 2 Servings),1.0,Serving,114.08,28.02,23.86,0.32,0.05,0.0,9.92,0.5,250.48,0.25,98.24684431977559,2.524544179523142,0.876577840112202,0.275
PF Chang's,Chang's Spicy Chicken (1 of 2 Servings),1.0,Serving,134.09,9.82,0.0,5.94,2.51,28.09,528.41,0.64,153.17,10.39,29.293757923782533,39.8687448728466,30.994108434633453,0.454
PF Chang's,"Gluten Free, Lunch, Chang's Spicy Chicken Bowl",1.0,Serving,343.65,48.86,37.07,16.58,4.07,56.25,202.91,0.84,78.08,2.68,56.871817255929,43.422086425141856,3.1194529317619675,0.49
PF Chang's,Add Chicken,1.0,Serving,3.36,0.91,0.8,0.0,0.0,0.0,0.0,0.0,0.04,0.0,108.33333333333334,0.0,0.0,0.277
PF Chang's,Add Salmon,1.0,Serving,417.68,0.0,9.87,17.02,3.62,129.39,120.31,0.0,1032.85,62.11,0.0,36.67400881057269,59.480942348209155,0.1
PF Chang's,Kids Lemonade,1.0,Serving,106.21,26.7,25.39,0.37,0.01,0.0,9.88,0.25,41.99,0.12,100.55550324828171,3.1352979945391204,0.4519348460596931,0.258
PF Chang's,Chang's Chicken Lettuce Wraps (1 of 2 Servings),1.0,Serving,168.03,7.95,2.9,6.15,1.06,48.19,352.44,2.56,430.08,20.0,18.925191930012495,32.94054633101232,47.6105457358805,0.394
PF Chang's,"Gluten Free, Chang's Spicy Chicken (1 of 2 Servings)",1.0,Serving,147.6,19.61,9.87,7.42,2.43,0.0,93.3,0.6,51.3,1.53,53.143631436314365,45.24390243902439,4.146341463414634,0.202
PF Chang's,Asian Caesar Salad,1.0,Serving,423.22,15.63,2.71,36.78,6.6,19.45,630.76,3.52,455.69,9.95,14.772458768489201,78.21464013987995,9.40409243419498,0.437
PF Chang's,Beef & Broccoli Bowl,1.0,Serving,602.7,41.84,13.83,30.42,5.61,80.36,2347.66,8.61,1170.96,40.64,27.7683756429401,45.42558486809358,26.97195951551352,0.598
PF Chang's,Fried Rice Side,1.0,Serving,238.38,44.92,0.77,4.06,0.74,24.66,530.19,1.51,104.12,5.55,75.37545096065107,15.328467153284672,9.31286181726655,0.745
PF Chang's,Kids Apple Juice,1.0,Serving,114.08,28.02,23.86,0.32,0.05,0.0,9.92,0.5,250.48,0.25,98.24684431977559,2.524544179523142,0.876577840112202,0.275
PF Chang's,Kids Fruit Cup,1.0,Serving,75.84,20.17,17.8,0.12,0.01,0.0,9.48,2.37,222.78,1.0,106.38185654008439,1.4240506329113924,5.2742616033755265,0.229
PF Chang's,Kids Honey Chicken,1.0,Serving,465.82,63.62,39.18,11.11,1.5,84.29,846.9,0.77,270.78,22.11,54.63054398694774,21.465372890816194,18.985874372075052,0.504
PF Chang's,Kids Milk 2%,1.0,Serving,122.0,11.71,12.35,4.83,3.07,19.52,114.68,0.0,341.6,8.05,38.39344262295082,35.631147540983605,26.393442622950825,0.152
PF Chang's,Kids Orange Juice,1.0,Serving,50.4,13.01,10.01,0.0,0.0,0.0,9.6,0.0,451.2,0.5,103.25396825396827,0.0,3.968253968253968,0.126
PF Chang's,Kids Steamed Broccoli,1.0,Serving,27.3,5.6,1.08,0.32,0.06,0.0,31.98,2.57,228.54,1.86,82.05128205128204,10.54945054945055,27.252747252747255,0.354
Daphne's California Greek,California Salad,1.0,Serving,348.54,37.89,7.02,18.75,2.84,17.13,536.83,3.23,293.35,7.81,43.48424857978998,48.41625064555001,8.963103230619152,0.462
Daphne's California Greek,Greek Dressing,1.0,Serving,168.0,2.07,0.55,18.1,2.5,0.0,304.81,0.3,37.43,0.21,4.928571428571428,96.96428571428571,0.5,0.303
Daphne's California Greek,Greek Yogurt Delight,1.0,Serving,120.0,17.43,16.29,0.18,0.15,2.31,49.5,1.05,186.0,12.05,58.099999999999994,1.35,40.166666666666664,0.24
Daphne's California Greek,Rustic Greek Flatbread,1.0,Serving,680.16,71.43,5.69,32.67,10.78,47.83,1541.08,12.54,846.8,30.23,42.00776287932252,43.229534227240656,17.778169842390028,0.592
Daphne's California Greek,Small Greek Salad,1.0,Serving,85.12,3.67,1.73,7.2,1.77,5.36,101.21,1.6,203.09,2.16,17.24624060150376,76.12781954887218,10.150375939849624,0.298
Daphne's California Greek,Pita,1.0,Serving,165.0,33.42,0.78,0.72,0.1,0.0,321.6,1.32,72.0,5.46,81.01818181818182,3.9272727272727272,13.236363636363635,0.632
Daphne's California Greek,Tabouli,1.0,Serving,135.58,16.74,1.44,7.16,1.0,0.0,1044.28,4.84,260.72,3.26,49.38781531199291,47.52913409057383,9.617937748930519,0.483
Daphne's California Greek,Tzatziki,1.0,Serving,27.21,1.34,0.98,2.19,0.6,2.31,55.08,0.13,46.74,0.73,19.69864020580669,72.43660418963617,10.731348768834986,0.279
Daphne's California Greek,Classic Greek Salad Plain,1.0,Serving,530.95,25.13,8.93,41.82,10.3,130.86,1179.56,8.4,907.25,17.89,18.932102834541855,70.88803088803088,13.47772859967982,0.429
Daphne's California Greek,Add Feta,1.0,Serving,74.84,1.16,1.16,6.03,4.24,25.23,259.97,0.0,17.58,4.03,6.199893105291288,72.51469802244789,21.539283805451632,0.285
Daphne's California Greek,Add Hummus,1.0,Serving,99.6,8.57,1.35,5.76,0.86,0.0,227.4,3.6,136.8,4.74,34.41767068273093,52.04819277108433,19.036144578313255,0.399
Daphne's California Greek,Falafel Plate,1.0,Serving,594.9,61.87,2.81,31.44,4.32,0.0,499.79,4.19,891.4,21.1,41.60026895276517,47.56429652042361,14.187258362750043,0.754
Daphne's California Greek,French Fries,1.0,Serving,365.04,48.48,0.35,17.23,2.73,0.0,245.7,4.45,677.43,4.01,53.122945430637735,42.480276134122285,4.394039009423625,0.827
Daphne's California Greek,Gorgonzola Dressing,1.0,Serving,100.08,0.66,0.14,8.15,5.29,21.26,324.89,0.0,72.58,6.07,2.637889688249401,73.29136690647483,24.26059152677858,0.331
Daphne's California Greek,Kids Milk,1.0,Serving,122.0,11.71,12.35,4.83,3.07,19.52,114.68,0.0,341.6,8.05,38.39344262295082,35.631147540983605,26.393442622950825,0.152
Daphne's California Greek,Kids Tzatziki,1.0,Serving,27.21,1.34,0.98,2.19,0.6,2.31,55.08,0.13,46.74,0.73,19.69864020580669,72.43660418963617,10.731348768834986,0.279
Daphne's California Greek,Pita Chips,1.0,Serving,129.56,19.35,1.35,4.31,0.38,0.0,242.11,1.08,36.57,3.34,59.740660697746215,29.939796233405367,10.311824637233713,0.461
Daphne's California Greek,Sampler Trio,1.0,Serving,64.72,15.41,8.66,0.61,0.03,0.0,1.42,5.55,191.38,1.4,95.24103831891225,8.482694684796046,8.652657601977749,0.228
Daphne's California Greek,Seasoned Rice,1.0,Serving,0.62,0.14,0.01,0.02,0.01,0.0,379.92,0.08,3.45,0.02,90.3225806451613,29.032258064516125,12.903225806451612,0.302
Daphne's California Greek,Spanakopita Plate,1.0,Serving,50.22,4.0,0.22,3.3,1.61,13.46,76.87,0.33,27.84,1.24,31.859816806053367,59.13978494623656,9.876543209876544,0.34
Broken Yolk Cafe,Biscuit,1.0,Serving,211.8,26.76,1.31,9.78,2.59,1.8,348.0,0.9,72.6,4.2,50.53824362606232,41.55807365439093,7.932011331444759,0.535
Broken Yolk Cafe,Espresso,1.0,Serving,2.66,0.49,0.0,0.05,0.03,0.0,4.14,0.0,34.04,0.04,73.68421052631578,16.917293233082706,6.015037593984962,0.305
Broken Yolk Cafe,Mimosa,1.0,Serving,126.99,10.25,6.3,0.07,0.01,0.0,7.13,0.19,194.39,0.51,32.28600677218679,0.4961020552799434,1.6064257028112452,0.151
Broken Yolk Cafe,Pepsi,1.0,Serving,155.4,38.33,36.78,0.93,0.0,0.0,11.1,0.0,18.5,0.0,98.66151866151866,5.386100386100386,0.0,0.365
Broken Yolk Cafe,Acai Bowl,1.0,Serving,553.07,86.21,50.48,24.16,6.07,0.0,22.87,17.5,1242.92,8.27,62.350154591643005,39.3150957383333,5.98115970853599,0.32
Broken Yolk Cafe,Avocado (Half),1.0,Serving,321.6,17.15,1.33,29.47,4.27,0.0,14.07,13.47,974.85,4.02,21.330845771144276,82.47201492537314,4.999999999999999,0.53
Broken Yolk Cafe,Avocado Toast,1.0,Serving,188.97,19.89,1.81,11.42,1.64,0.0,439.08,5.39,380.54,3.84,42.10192093983172,54.389585648515634,8.128274329258613,0.508
Broken Yolk Cafe,B.L.T. (Rye),1.0,Serving,82.88,15.46,1.23,1.06,0.2,0.0,192.96,1.86,53.12,2.72,74.61389961389962,11.510617760617762,13.12741312741313,0.436
Broken Yolk Cafe,B.L.T. (Sourdough),1.0,Serving,174.08,33.2,2.96,1.55,0.34,0.0,385.28,1.41,74.88,6.88,76.28676470588236,8.013556985294118,15.808823529411764,0.551
Broken Yolk Cafe,B.L.T. (White),1.0,Serving,205.4,44.51,0.08,0.44,0.12,0.0,1.58,0.63,55.3,4.25,86.67964946445959,1.9279454722492695,8.27653359298929,0.75
Broken Yolk Cafe,Bacon (2),1.0,Serving,161.46,0.59,0.0,12.11,4.13,34.16,580.98,0.0,172.16,11.7,1.4616623312275485,67.50278706800445,28.985507246376805,0.364
Broken Yolk Cafe,Bacon (3),1.0,Serving,161.46,0.59,0.0,12.11,4.13,34.16,580.98,0.0,172.16,11.7,1.4616623312275485,67.50278706800445,28.985507246376805,0.364
Broken Yolk Cafe,Beef Patty,1.0,Serving,197.2,0.0,0.0,11.92,4.53,71.4,67.15,0.0,296.65,20.93,0.0,54.40162271805274,42.454361054766736,0.4
Broken Yolk Cafe,Belgian Waffles,1.0,Serving,218.25,24.68,1.31,10.58,2.15,51.75,383.25,0.92,119.25,5.93,45.23253150057273,43.628865979381445,10.868270332187857,0.525
Broken Yolk Cafe,Black Beans,1.0,Serving,227.04,40.78,0.55,0.93,0.24,0.0,1.72,14.96,610.6,15.24,71.84637068357999,3.6865750528541232,26.849894291754755,0.843
Broken Yolk Cafe,Bloody Caesar,1.0,Serving,192.9,22.09,6.56,0.52,0.02,0.0,1329.73,0.92,215.22,1.28,45.80611715914982,2.426127527216174,2.654224987039917,0.267
Broken Yolk Cafe,Bloody Maria,1.0,Serving,164.42,7.9,5.22,0.58,0.04,0.0,170.37,1.13,423.38,1.71,19.219073105461625,3.174796253497142,4.160077849410047,0.19
Broken Yolk Cafe,Blueberry Muffin,1.0,Serving,423.75,59.89,35.56,18.16,3.21,33.9,379.68,1.24,136.73,5.07,56.53333333333334,38.56991150442478,4.785840707964602,0.472
